Price,Area,rooms,type,City_District,Date
80000,100.0,4,secondary,"Tashkent, Bektemir district","June 27, 2023"
89000,90.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
92000,80.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
87000,76.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
105000,82.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
90000,92.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
96000,81.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
74000,94.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
94000,81.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
167000,135.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
275000,160.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
101000,85.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
82000,82.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
118000,125.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
122000,90.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
280000,170.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
87000,78.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
103000,100.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
95000,74.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
145000,100.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
84999,80.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
128000,120.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
72000,67.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
90000,97.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
121000,90.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
119000,80.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
180000,204.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
93500,89.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
130000,100.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
91900,111.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
96000,85.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
86500,86.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
111000,83.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
82500,86.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
76000,92.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
74500,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
91000,91.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
82500,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
111000,83.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
77000,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
85000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
100000,100.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
118000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
76500,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
88000,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
126000,110.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
86000,86.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
115000,95.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
94500,85.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
225000,152.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
170000,84.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
95000,76.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
70000,78.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
85600,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
93000,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
350000,164.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
109000,95.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
86500,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
85000,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
215000,135.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
85000,78.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
110000,82.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
89000,82.0,4,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
80000,92.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
130000,120.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
85500,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
70000,100.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
150000,152.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
80000,78.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
110000,93.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
95000,96.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
89000,75.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
130000,100.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
85000,100.0,4,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
120000,90.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
82500,85.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
70000,82.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
100000,96.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
220000,174.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
75500,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
139000,100.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
83000,94.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
130000,115.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
87000,90.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
116000,86.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
95000,100.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
72000,100.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
72000,77.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
72500,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
78000,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
140000,95.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
98000,98.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
109000,98.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
95000,85.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
125000,130.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
180000,110.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
71500,91.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
120000,90.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
160000,110.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
350000,221.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
98000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
85000,84.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
82000,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
82000,100.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
86000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
229000,152.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
74500,100.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
77000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
100000,75.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
100000,102.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
76000,80.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
115000,90.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
165000,100.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
140000,140.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
130000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
121000,96.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
83000,82.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
76000,91.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
180000,110.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
95000,92.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
75000,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
87000,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
76000,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
68500,92.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
67000,85.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
90000,75.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
82000,120.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
113000,95.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
155000,95.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
90000,80.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
100000,117.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
100000,100.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
72000,120.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
105000,110.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
165000,87.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
114000,110.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
205000,150.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
82000,80.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
84000,80.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
102900,92.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
91000,98.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
137000,100.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
130000,81.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
126000,130.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
92000,116.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
139000,96.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
110000,97.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
103000,92.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
206000,132.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
135000,140.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
123000,102.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
110000,207.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
131000,100.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
124000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
84000,89.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
120000,115.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
79000,96.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
94500,90.27,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
125000,92.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
96000,95.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
110000,127.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
100000,92.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
93000,81.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
82000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
100000,103.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
85000,93.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
95000,95.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
164000,120.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
120000,100.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
89000,76.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
73000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
117000,85.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
120000,109.09,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
72000,94.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
98000,105.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
143000,96.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
97000,80.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
85000,94.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
78000,94.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
125000,120.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
120000,80.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
82500,92.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
112000,85.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
117000,110.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
125000,95.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
120000,131.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
79000,92.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
115000,100.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
108000,88.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
206000,132.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
220000,174.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
75000,92.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
77000,108.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
84000,84.0,4,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
97000,100.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
83000,91.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
125000,88.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
200000,227.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
110000,82.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
88000,79.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
67500,84.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
90000,88.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
64500,90.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
91000,85.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
117000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
146000,95.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
111000,85.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
98000,87.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
210000,105.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
140000,96.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
105000,70.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
145000,110.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
126000,90.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
86900,91.63,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
74550,98.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
90900,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
206000,135.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
83500,92.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
101000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
82000,90.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
98000,80.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
108000,75.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
80000,92.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
305000,160.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
67000,96.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
115000,83.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
110000,61.25,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
87000,102.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
275000,110.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
62000,98.0,4,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
85000,90.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
88000,77.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
96000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
82000,85.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
117000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
92000,90.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
76000,80.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
148000,170.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
155000,134.5,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
135000,120.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
177000,120.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
88000,82.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
101000,95.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
145000,130.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
118000,88.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
89000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
165000,120.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
89000,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
166000,96.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
111000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
95000,87.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
73000,98.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
120000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
65000,89.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
115000,110.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
73000,75.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
87000,79.3,4,secondary,"Tashkent, Almazar district","June 27, 2023"
72000,98.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
78000,85.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
78000,86.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
121000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
87500,91.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
130000,130.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
135000,105.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
102000,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
108000,75.9,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
142000,95.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
139990,140.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
95000,110.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
140000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
72000,95.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
80000,65.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
88000,86.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
90000,90.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
61500,91.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
78000,102.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
129000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
87900,82.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
123000,120.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
300000,150.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
125000,120.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
65000,84.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
72500,92.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
110000,100.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
80000,105.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
77000,146.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
92000,82.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
105000,80.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
75000,78.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
230000,152.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
100000,104.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
103000,72.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
135000,95.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
122000,80.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
103000,84.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
72500,98.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
130000,125.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
85000,100.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
101000,80.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
81000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
72500,60.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
90000,100.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
75000,75.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
78000,85.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
140000,100.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
135000,100.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
77000,93.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
120000,86.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
72000,93.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
105000,98.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
98000,79.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
110000,85.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
117000,90.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
155000,85.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
78000,92.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
62200,92.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
106000,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
68000,82.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
131000,85.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
125000,65.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
90000,93.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
99000,140.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
85000,100.0,4,secondary,"Tashkent, Yashnabad district","June 27, 2023"
75000,84.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
76000,80.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
225000,300.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
90000,110.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
65000,50.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
75500,146.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
100000,87.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
87000,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
102000,90.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
119000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
90000,93.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
93000,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
65000,92.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
95000,97.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
155000,90.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
200000,95.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
206000,132.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
115000,120.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
130000,130.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
215000,135.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
87000,91.0,4,secondary,"Tashkent, Sergeli district","June 27, 2023"
82500,86.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
228000,200.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
75000,90.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
92000,80.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
118000,95.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
110000,100.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
130000,108.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
105000,60.0,4,secondary,"Tashkent, Chilanzar district","June 27, 2023"
110000,207.0,4,secondary,"Tashkent, Almazar district","June 27, 2023"
120000,82.0,4,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
98500,87.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
130000,96.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
87000,83.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
120000,131.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
140000,91.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
183000,111.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
186000,210.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
87500,90.0,4,secondary,"Tashkent, Yunusabad district","June 27, 2023"
88500,82.0,4,secondary,"Tashkent, Uchtepinsky district","June 27, 2023"
320000,140.0,4,secondary,"Tashkent, Yakkasarai district","June 27, 2023"
124000,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 27, 2023"
83000,83.0,4,secondary,"Tashkent, Shaikhantahur district","June 27, 2023"
90000,100.0,4,secondary,"Tashkent, Mirabad district","June 27, 2023"
